Survey ResponseID,n_recs,ild_category,ild_cat1,ild_cat2,ild_pct,avg_score,avg_reasons,hit_rate,privacy_level,exp_group,total_products,category_diversity,is_category_specialist,category_top1,cuartil_hist
R_2wmCdm6ETy6g3k0,20,9,8,4,0.45,0.3741773890191875,3.0,0.6,No_privada,na,400.0,147,False,NAN,Q3
R_2wmLE1q4FIpfioi,20,15,14,8,0.75,0.5641740944051834,3.0,0.25,No_privada,na,1970.0,369,False,MEDICATION,Q4 historial rico
R_2wmLFQjrvMKTYQX,20,10,8,4,0.5,0.4956104298429421,2.5,0.95,Privada_sensible,na,214.0,112,False,NAN,Q2
R_2wpJ0XbROzKmDK2,17,7,6,6,0.4117647058823529,0.3134953883826158,3.0,0.17647058823529413,No_privada,na,1440.0,433,False,NAN,Q4 historial rico
R_2wsgO78uo2UaxT6,20,13,11,10,0.65,0.30694911049858065,2.55,0.05,Privada_sensible,na,1399.0,216,False,FRUIT_SNACK,Q4 historial rico
R_2wsihriTqG6n6Sj,6,4,3,4,0.6666666666666666,0.4417446944188333,2.8333333333333335,0.16666666666666666,Privada_sensible,na,176.0,120,False,NAN,Q1 cold-start
R_2wtVmKidhQR0wju,20,15,9,6,0.75,0.5731432146555483,2.1,0.25,Privada_sensible,na,787.0,192,False,PACKAGED_SOUP_AND_STEW,Q4 historial rico
R_2wvn7UpDyXY3j9L,20,9,7,4,0.45,0.472806176832692,3.0,0.15,No_privada,na,36.0,16,False,GIFT_CARD,Q1 cold-start
R_2wzatCV9Z18xLF2,20,9,7,4,0.45,0.4993566300597473,2.2,0.55,Privada_sensible,na,1037.0,283,False,THERMOPLASTIC_FILAMENT,Q4 historial rico
R_2wzg5iAnEyFC9zz,20,8,5,5,0.4,0.4278460534831126,2.8,0.1,Privada_sensible,na,367.0,153,False,ABIS_BOOK,Q2
R_2xDzDQvZyabirUt,7,3,2,2,0.42857142857142855,0.6328969511778643,1.5714285714285714,0.42857142857142855,Privada_sensible,na,336.0,172,False,ELECTRONIC_CABLE,Q2
R_2xK6jrLgatky4Bp,20,12,11,6,0.6,0.31782293406473094,3.0,0.15,No_privada,na,469.0,150,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2xL72Ej7Q0oyU5W,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,215.0,104,False,ABIS_BOOK,Q2
R_2xLvxRKX2448l9k,20,11,7,6,0.55,0.5432870851074963,2.25,0.95,Privada_sensible,na,384.0,143,False,PET_FOOD,Q3
R_2xQp0siO6hwdLKh,9,2,2,2,0.2222222222222222,0.34820756939196357,2.0,0.6666666666666666,Privada_sensible,na,578.0,157,False,STICKER_DECAL,Q3
R_2xSi1OCICve9fY6,4,2,2,2,0.5,0.7929370883922825,3.0,0.75,No_privada,na,248.0,138,False,NAN,Q2
R_2xSjiTunCwEVMUH,6,3,2,2,0.5,0.6752859211469455,3.0,1.0,No_privada,na,75.0,35,False,ABIS_BOOK,Q1 cold-start
R_2xUWWDmNfdm90uH,20,8,7,5,0.4,0.3232349692663897,2.15,0.1,Privada_sensible,na,45.0,18,False,GIFT_CARD,Q1 cold-start
R_2xVNXylGNDbivoc,5,5,5,4,1.0,0.5250930925631698,3.0,0.4,Privada_sensible,na,252.0,121,False,NAN,Q2
R_2xVmud9WAVwlMuw,3,3,3,3,1.0,0.6505903867728181,2.3333333333333335,0.3333333333333333,Privada_sensible,na,121.0,79,False,NAN,Q1 cold-start
R_2xxEyjhELW9C6aW,19,12,7,5,0.631578947368421,0.31131840844451686,2.6315789473684212,0.21052631578947367,Privada_sensible,na,1761.0,450,False,WALL_ART,Q4 historial rico
R_2xxvsVGQ2kSdXpV,9,6,4,4,0.6666666666666666,0.4931068169715556,2.3333333333333335,0.3333333333333333,Privada_sensible,na,418.0,172,False,NAN,Q3
R_2xzV9JURz5h1wdv,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,102.0,66,False,HERBAL_SUPPLEMENT,Q1 cold-start
R_2xzc7JBNEgYNAqY,6,3,3,3,0.5,0.5456218255017832,2.1666666666666665,0.16666666666666666,Privada_sensible,na,1255.0,367,False,NAN,Q4 historial rico
R_2y1MJdiEIHh766D,20,4,1,1,0.2,0.4438334390359409,3.0,0.1,No_privada,na,2349.0,250,False,VEGETABLE,Q4 historial rico
R_2y7p58Cp5veeRa6,20,11,8,6,0.55,0.35853914798172437,3.0,0.45,No_privada,na,451.0,192,False,NAN,Q3
R_2y8edrQ8p3nRu8v,11,5,4,4,0.45454545454545453,0.49020928317503465,2.8181818181818183,0.18181818181818182,Privada_sensible,na,1074.0,221,False,GIFT_CARD,Q4 historial rico
R_2y9PcIxPBtYiYWN,20,12,10,5,0.6,0.2801679617619997,1.9,0.55,Privada_sensible,na,221.0,137,False,NAN,Q2
R_2yaoRp2ppYTA5oe,4,3,3,3,0.75,0.567841937936481,2.5,0.5,Privada_sensible,na,428.0,137,False,LIP_COLOR,Q3
R_2yeAMKzAkQCd3nW,3,3,3,3,1.0,0.9564742171209932,2.6666666666666665,1.0,Privada_sensible,na,194.0,124,False,ABIS_BOOK,Q2
R_2yf8WeqtV2UO5SE,10,6,6,6,0.6,0.2966396973276416,2.6,0.1,Privada_sensible,na,511.0,190,False,ABIS_BOOK,Q3
R_2ygdFv2BO8JcFgT,20,15,13,9,0.75,0.5994040525950882,2.7,0.95,Privada_sensible,na,692.0,247,False,NAN,Q3
R_2yjckpDXWcsiLPz,20,14,7,5,0.7,0.41665203063998624,1.8,0.1,Privada_sensible,na,804.0,268,False,NAN,Q4 historial rico
R_2ylSbd8k18avYSm,11,9,9,9,0.8181818181818182,0.45448139600956056,3.0,0.9090909090909091,No_privada,na,980.0,259,False,DRESS,Q4 historial rico
R_2yme87wMCEU528h,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,224.0,110,False,SWIMWEAR,Q2
R_2ymfqbLW0tRc3no,13,6,4,3,0.46153846153846156,0.5572940413511714,1.7692307692307692,0.23076923076923078,Privada_sensible,na,115.0,61,False,CONDOM,Q1 cold-start
R_2yplkUxhAWZaFUL,20,9,7,4,0.45,0.3452578312485513,3.0,0.1,No_privada,na,2206.0,463,False,CELLULAR_PHONE_CASE,Q4 historial rico
R_2yq5wu0zOhPN1Vj,6,5,2,1,0.8333333333333334,0.8309678810381752,3.0,1.0,Privada_moderada,control,91.0,46,False,NUTRITIONAL_SUPPLEMENT,Q1 cold-start
R_2ysGPQkluBNjsAX,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,100.0,61,False,PHYSICAL_MOVIE,Q1 cold-start
R_2z5SzAhTBlLEuu2,2,2,2,2,1.0,0.9707990903137967,2.5,1.0,Privada_sensible,na,154.0,69,False,FOOD,Q1 cold-start
R_2z6ASEYEd1PP5Hu,2,1,1,1,0.5,1.0,1.0,1.0,Privada_sensible,na,245.0,98,False,ABIS_BOOK,Q2
R_2z6LiVVvQldVrWh,4,4,4,3,1.0,0.8715550942633559,2.5,1.0,Privada_sensible,na,491.0,158,False,ABIS_BOOK,Q3
R_2z6pmWToR0TLYk2,5,3,3,3,0.6,0.478533725316035,2.2,0.2,Privada_sensible,na,337.0,143,False,NAN,Q2
R_2z7rLZb69WuqDdf,20,14,11,7,0.7,0.4518953479593383,2.2,0.2,Privada_sensible,na,3116.0,481,False,ABIS_BOOK,Q4 historial rico
R_2z92A8GULLlSeMS,20,7,5,3,0.35,0.3471418520450705,2.05,0.05,Privada_sensible,na,222.0,94,False,GIFT_CARD,Q2
R_2zAOD6IbPzXuthy,7,5,4,4,0.7142857142857143,0.506417391943576,2.7142857142857144,1.0,Privada_sensible,na,398.0,126,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2zARigFdY655hAS,3,3,3,2,1.0,0.7797339850893316,2.6666666666666665,1.0,Privada_moderada,control,481.0,121,False,VEGETABLE,Q3
R_2zCmQhJtrw3xBtV,20,10,8,4,0.5,0.49586748026196065,3.0,0.1,No_privada,na,528.0,208,False,SHIRT,Q3
R_2zD58KSXqhHfp5e,3,3,3,3,1.0,0.729811830731688,2.6666666666666665,0.6666666666666666,Privada_sensible,na,552.0,280,False,INPUT_MOUSE,Q3
R_2zFOAC54lD4z6uu,15,9,8,6,0.6,0.3979968806781221,2.933333333333333,0.26666666666666666,Privada_moderada,treated,102.0,53,False,SNACK_FOOD_BAR,Q1 cold-start
R_2zGs5827faHHXFy,6,4,4,5,0.6666666666666666,0.43735990957813103,2.1666666666666665,0.16666666666666666,Privada_sensible,na,115.0,72,False,ABIS_BOOK,Q1 cold-start
R_2zGy2Qj3ENruAYs,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,280.0,135,False,NAN,Q2
R_2zMAiLMp7ySjdto,6,2,2,2,0.3333333333333333,0.42459713745725275,3.0,0.16666666666666666,Privada_moderada,control,327.0,148,False,NAN,Q2
R_2zMUSIO7EjyAEVO,20,7,6,4,0.35,0.29788820821079653,1.65,0.05,Privada_sensible,na,216.0,101,False,ABIS_BOOK,Q2
R_2zMhh48pxUCJZoH,12,6,4,3,0.5,0.7223513582750076,2.5833333333333335,0.6666666666666666,Privada_sensible,na,1545.0,419,False,ABIS_BOOK,Q4 historial rico
R_2zNpJuWE3ykIlGh,6,4,3,3,0.6666666666666666,0.5884251983938492,2.8333333333333335,0.8333333333333334,Privada_moderada,treated,99.0,60,False,KITCHEN,Q1 cold-start
R_2zRSCnBFbSgJpKM,14,7,6,5,0.5,0.37281368643209956,1.9285714285714286,0.07142857142857142,Privada_sensible,na,539.0,226,False,ABIS_BOOK,Q3
R_2zTPKZY5tEQjsWK,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,150.0,102,False,ABIS_BOOK,Q1 cold-start
R_2zZ7CfEvq7LOq8p,3,3,3,3,1.0,0.9075353080542538,3.0,1.0,Privada_sensible,na,408.0,195,False,NAN,Q3
R_2zZILpCYQulMji3,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,60.0,36,False,SUGAR_CANDY,Q1 cold-start
R_2zZmPKa2kMT70qa,6,4,3,3,0.6666666666666666,0.5037671984767192,3.0,0.5,Privada_moderada,control,283.0,128,False,EYEBROW_COLOR,Q2
R_2zbtlm4SjXPnwlE,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,46.0,28,False,MEAL_REPLACEMENT_BEVERAGE,Q1 cold-start
R_2ze9t15YGQDJxR3,20,16,11,6,0.8,0.6356647681501227,2.8,0.4,Privada_sensible,na,928.0,308,False,NAN,Q4 historial rico
R_2zejCqxwLOr7Mrm,1,1,1,1,1.0,1.0,2.0,1.0,Privada_moderada,control,877.0,292,False,WATER,Q4 historial rico
R_2zl2FPoC5r6TsM6,20,11,8,6,0.55,0.2774670651029798,2.35,0.2,Privada_sensible,na,250.0,131,False,ELECTRONIC_CABLE,Q2
R_2zvyQAbu6BlFQnr,6,4,4,5,0.6666666666666666,0.4361263971218427,2.3333333333333335,0.16666666666666666,Privada_sensible,na,20.0,15,False,ABIS_BOOK,Q1 cold-start
R_2zvyVVCgWFeImSg,20,5,4,2,0.25,0.385983538365943,3.0,0.2,No_privada,na,135.0,66,False,DOWNLOADABLE_VIDEO_GAME,Q1 cold-start
R_2zx5hsFmHCVMOGL,5,3,3,2,0.6,0.34223783357452514,2.6,0.2,Privada_sensible,na,508.0,150,False,DRINK_FLAVORED,Q3
R_2zx8WHXVF7bHyh3,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,267.0,129,False,ABIS_BOOK,Q2
R_2zzG1u6pYDToyGD,17,10,7,7,0.5882352941176471,0.21458248722255574,3.0,0.29411764705882354,Privada_moderada,treated,1061.0,284,False,ABIS_BOOK,Q4 historial rico
R_3006iqWvyrARyM5,20,14,9,6,0.7,0.45124969427928097,2.6,0.2,Privada_sensible,na,342.0,144,False,NUTRITIONAL_SUPPLEMENT,Q2
R_301MA8iy9GwvVOe,3,2,2,1,0.6666666666666666,0.6391075423876792,2.6666666666666665,0.3333333333333333,Privada_sensible,na,557.0,200,False,ABIS_BOOK,Q3
R_301uq7vv7YTe7qQ,18,11,10,7,0.6111111111111112,0.21884107224632013,2.2777777777777777,0.1111111111111111,Privada_sensible,na,908.0,279,False,ABIS_MUSIC,Q4 historial rico
R_302AcGuMBj1CfHU,20,11,10,5,0.55,0.39229472040948055,2.95,0.1,No_privada,na,385.0,193,False,NAN,Q3
R_305VVV56lf01p3o,4,1,1,1,0.25,0.5261378105665321,3.0,0.25,Privada_moderada,control,78.0,18,False,ABIS_BOOK,Q1 cold-start
R_307d5XTXx5NlkaJ,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,334.0,121,False,ABIS_BOOK,Q2
R_3093m6Spz9VzxAK,20,11,10,6,0.55,0.30344305189897963,3.0,0.05,No_privada,na,707.0,219,False,NUT_AND_SEED,Q4 historial rico
R_30f0gTKJr78YCy4,18,12,11,10,0.6666666666666666,0.2782278664756712,3.0,0.6666666666666666,Privada_moderada,treated,509.0,216,False,NAN,Q3
R_30i8wBqfAJYMNTm,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,192.0,98,False,SKIN_CLEANING_AGENT,Q2
R_30kPg5opkenrGPb,16,9,7,5,0.5625,0.3494854761527855,2.25,0.0625,Privada_sensible,na,479.0,194,False,TEA,Q3
R_30kkZEiDILgMfhw,3,3,3,3,1.0,0.9311756451885552,3.0,1.0,No_privada,na,287.0,111,False,ABIS_BOOK,Q2
R_30kp7Wf9aTgpeIN,2,1,1,1,0.5,0.7546569972164584,2.5,1.0,Privada_sensible,na,273.0,140,False,ABIS_BOOK,Q2
R_30pLPRle51eRImG,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,300.0,97,False,PHYSICAL_VIDEO_GAME_SOFTWARE,Q2
R_30qTlKzhdIqtgiz,4,1,1,1,0.25,0.7864193716419832,1.0,1.0,Privada_sensible,na,429.0,92,False,SHIRT,Q3
R_30tKJbqPUb129Xp,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,438.0,207,False,COFFEE,Q3
R_30tLi6WqLJxToYS,7,4,3,3,0.5714285714285714,0.37515099339123587,2.7142857142857144,0.14285714285714285,Privada_sensible,na,198.0,72,False,PET_FOOD,Q2
R_30v4IsTwlZaxIiR,20,8,6,5,0.4,0.3056439127233283,2.05,0.15,Privada_sensible,na,187.0,100,False,PET_FOOD,Q1 cold-start
R_31A7MK65zEMwnkX,20,12,10,7,0.6,0.3299071569861524,2.25,0.05,Privada_sensible,na,639.0,269,False,NAN,Q3
R_31ADYMez64zKe2X,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,829.0,215,False,GIFT_CARD,Q4 historial rico
R_31FBFlPtMYUheEy,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,62.0,18,True,ABIS_BOOK,Q1 cold-start
R_31FUiVVyxB6Pb8P,11,5,3,2,0.45454545454545453,0.33570973327583076,3.0,0.09090909090909091,No_privada,na,61.0,48,False,ARTIFICIAL_PLANT,Q1 cold-start
R_31GkUpaQZYLfUiX,2,2,2,2,1.0,0.6935135044563087,2.5,0.5,Privada_sensible,na,86.0,59,False,ABIS_BOOK,Q1 cold-start
R_31Gm2oRfrW02nxH,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,24.0,17,False,NAN,Q1 cold-start
R_31H6YJSlzVQBcEQ,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,154.0,90,False,DOWNLOADABLE_VIDEO_GAME,Q1 cold-start
R_31LAZHcaNHPvu3z,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,534.0,187,False,NUTRITIONAL_SUPPLEMENT,Q3
R_31MddZPuw2VomsN,20,16,10,7,0.8,0.4762606174465394,1.9,0.7,Privada_sensible,na,569.0,214,False,NAN,Q3
R_31MoRcfEFe73eTY,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,366.0,114,False,VEGETABLE,Q2
R_31N44qfBa7196dC,10,8,7,7,0.8,0.45883156619484955,2.2,0.2,Privada_sensible,na,120.0,65,False,NAN,Q1 cold-start
R_31QS1Ms6iQEU3mI,6,5,5,4,0.8333333333333334,0.5852206314897436,3.0,0.3333333333333333,No_privada,na,724.0,276,False,ABIS_BOOK,Q4 historial rico
R_31SNC0DcyjBDcq3,17,13,11,9,0.7647058823529411,0.3160590589929966,2.4705882352941178,0.11764705882352941,Privada_sensible,na,743.0,267,False,ABIS_BOOK,Q4 historial rico
R_31T8fMuMzphe1sL,5,2,2,2,0.4,0.7252463723189424,2.6,1.0,Privada_sensible,na,345.0,141,False,ABIS_BOOK,Q2
R_31XTJUT1qHoBGRZ,12,6,6,4,0.5,0.3311772294837094,2.75,0.25,Privada_sensible,na,469.0,191,False,ABIS_BOOK,Q3
R_31ZxYxyOSie94bK,20,6,3,1,0.3,0.28853635987846427,3.0,0.05,No_privada,na,1541.0,82,False,JERKY,Q4 historial rico
R_31aclNgWw4mxrPd,4,3,3,2,0.75,0.44686507283831706,2.5,0.25,Privada_sensible,na,319.0,133,False,ABIS_BOOK,Q2
R_31bj3K9VrF3xiPE,11,3,3,3,0.2727272727272727,0.38406054764143627,2.5454545454545454,0.18181818181818182,Privada_sensible,na,666.0,233,False,GROCERY,Q3
R_31hZPGWuIvYTHZ9,20,12,11,7,0.6,0.293066381086425,2.25,0.05,Privada_sensible,na,796.0,302,False,NAN,Q4 historial rico
R_31hpjsH6qTrIyHn,11,2,2,2,0.18181818181818182,0.5229120272298614,3.0,0.9090909090909091,No_privada,na,471.0,50,True,GIFT_CARD,Q3
R_31i2GAL8OJZdUqq,7,6,6,5,0.8571428571428571,0.41692092291475014,2.5714285714285716,0.2857142857142857,Privada_sensible,na,417.0,210,False,ABIS_BOOK,Q3
R_31ixLIfyf3xt0RM,20,13,13,10,0.65,0.3139429149150928,2.45,0.1,Privada_sensible,na,210.0,123,False,NAN,Q2
R_31n2MLk9w05iLzN,20,17,13,7,0.85,0.4087314601932138,2.25,0.15,Privada_sensible,na,739.0,263,False,NAN,Q4 historial rico
R_31nNPxjCXdDYRGk,20,15,9,7,0.75,0.4552323028606942,2.15,0.85,Privada_sensible,na,889.0,138,False,TEA,Q4 historial rico
R_31pjiIS2z0L0g9l,11,4,4,4,0.36363636363636365,0.40187954390880715,3.0,0.09090909090909091,Privada_moderada,control,307.0,153,False,ABIS_BOOK,Q2
R_31uVvT36jk3wlHm,1,1,1,1,1.0,1.0,2.0,1.0,No_privada,na,188.0,101,False,MEDICATION,Q1 cold-start
R_322sl9lkckDZD5Y,5,4,4,3,0.8,0.5293133239734202,3.0,1.0,No_privada,na,97.0,54,False,EARRING,Q1 cold-start
R_322ypxoVpttDXD8,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,179.0,70,False,JUICE_AND_JUICE_DRINK,Q1 cold-start
R_322zF0kzv61DYRl,2,2,2,2,1.0,0.5823303273102282,2.5,0.5,Privada_sensible,na,212.0,111,False,ABIS_MUSIC,Q2
R_323eLlTqyrDLgr3,20,12,10,6,0.6,0.3955248878686637,3.0,0.05,Privada_moderada,control,216.0,81,False,FLAVORED_DRINK_CONCENTRATE,Q2
R_325B8uB2XOflUvO,3,3,3,3,1.0,0.7134853962261823,2.0,0.6666666666666666,Privada_sensible,na,264.0,119,False,ABIS_BOOK,Q2
R_325wNEypLBLRTf7,20,12,8,6,0.6,0.3177466359607328,3.0,0.1,No_privada,na,601.0,248,False,NAN,Q3
R_32LAHRoBCbjkYZj,13,7,6,6,0.5384615384615384,0.34693554082066413,2.3076923076923075,0.6923076923076923,Privada_sensible,na,377.0,177,False,NAN,Q3
R_32LB3ZSknwfpFp4,10,7,6,6,0.7,0.25343031014135425,2.4,0.7,Privada_sensible,na,408.0,175,False,NAN,Q3
R_32LYdapPvjP8C3O,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,45.0,18,False,MEAL_REPLACEMENT_BEVERAGE,Q1 cold-start
R_32MgYCncUh7NkQE,20,17,11,7,0.85,0.4298549323401784,2.1,0.95,Privada_sensible,na,665.0,230,False,SUGAR_SUBSTITUTE,Q3
R_32Mm71oAJq2K9XK,13,10,9,5,0.7692307692307693,0.4344745594445685,2.1538461538461537,0.3076923076923077,Privada_sensible,na,3113.0,564,False,NAN,Q4 historial rico
R_32PFJILCpebqj2I,20,14,11,9,0.7,0.4937463691670816,2.55,0.95,Privada_sensible,na,1118.0,338,False,NAN,Q4 historial rico
R_32R69KRWIzuH9Im,11,5,5,5,0.45454545454545453,0.5479149005885091,2.4545454545454546,0.7272727272727273,Privada_sensible,na,853.0,294,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_32RSCpvF0PqDFBp,6,6,5,4,1.0,0.37189929577532527,2.8333333333333335,0.5,Privada_sensible,na,1166.0,316,False,VEGETABLE,Q4 historial rico
R_32UZncFA03IrQwQ,20,20,16,10,1.0,0.48517470513163047,2.55,0.75,Privada_sensible,na,3271.0,692,False,ABIS_BOOK,Q4 historial rico
R_32VcKmw1biSyknq,20,14,9,7,0.7,0.49339850459475904,2.55,0.2,Privada_sensible,na,400.0,153,False,SKIN_MOISTURIZER,Q3
R_32WrYe9Z7XWF8FL,8,6,6,6,0.75,0.5019403688152905,3.0,0.625,Privada_moderada,control,540.0,235,False,ANIMAL_LITTER,Q3
R_32WvdLjYpicai6o,13,4,3,4,0.3076923076923077,0.3019009791734501,2.6153846153846154,0.5384615384615384,Privada_sensible,na,497.0,169,False,PANTS,Q3
R_32XC8AoellfuKcc,2,2,2,2,1.0,0.8595955574182117,3.0,1.0,Privada_sensible,na,271.0,134,False,ABIS_BOOK,Q2
R_32XV91fRt8ME5SE,20,6,5,3,0.3,0.37728917874121276,3.0,0.15,Privada_moderada,control,180.0,99,False,PET_FOOD,Q1 cold-start
R_3315jeTD7rOEiLV,12,7,7,6,0.5833333333333334,0.2997887638858837,2.75,0.16666666666666666,Privada_sensible,na,359.0,158,False,PET_FOOD,Q2
R_333cPUAJRgYXqi1,20,13,12,6,0.65,0.35711473125546733,2.2,0.1,Privada_sensible,na,822.0,287,False,ABIS_BOOK,Q4 historial rico
R_336WhTDSFkAvY2i,3,3,3,3,1.0,0.8533869431812097,2.0,1.0,Privada_sensible,na,228.0,127,False,NAN,Q2
R_337tSdhyvzT1Fhc,20,17,11,6,0.85,0.5568509610590596,2.6,0.25,Privada_sensible,na,310.0,138,False,NAN,Q2
R_33a2eGfoj5xSrE2,20,12,8,8,0.6,0.3793790181237143,2.55,0.05,Privada_sensible,na,617.0,245,False,NAN,Q3
R_33d7M6Nr0oXVk6w,20,17,13,9,0.85,0.3207785520867032,2.45,0.1,Privada_sensible,na,1213.0,394,False,ABIS_BOOK,Q4 historial rico
R_33dqPtsX8lDC3nH,5,4,4,3,0.8,0.41282419177381763,2.4,0.2,Privada_sensible,na,135.0,71,False,NAN,Q1 cold-start
R_33dxSOlpYwYOjFE,20,9,8,5,0.45,0.302441039382228,1.7,0.05,Privada_sensible,na,456.0,184,False,ABIS_BOOK,Q3
R_33fmWkZdbFSdAqe,7,4,4,4,0.5714285714285714,0.45705806405194566,3.0,0.14285714285714285,No_privada,na,212.0,127,False,ABIS_BOOK,Q2
R_33gqD4zbwgtDhQC,20,11,8,6,0.55,0.7085959230590977,2.85,0.95,Privada_sensible,na,737.0,193,False,ABIS_BOOK,Q4 historial rico
R_33gtHIhwfU2ZloY,12,9,6,4,0.75,0.3110312368124152,2.5,0.5,Privada_sensible,na,375.0,173,False,VEGETABLE,Q2
R_33jcUkAZ8knoq82,20,14,8,7,0.7,0.37705864663157385,2.35,0.05,Privada_sensible,na,1034.0,260,False,ABIS_BOOK,Q4 historial rico
R_33kcOqAkuOfPeI1,20,6,5,3,0.3,0.3885034435898932,3.0,0.1,No_privada,na,311.0,136,False,DOWNLOADABLE_VIDEO_GAME,Q2
R_33kfPoabdOCxwub,7,3,3,2,0.42857142857142855,0.6261017049647332,3.0,1.0,Privada_moderada,control,254.0,114,False,DOWNLOADABLE_VIDEO_GAME,Q2
R_33lsJEmPv7wPank,20,9,8,5,0.45,0.32834617130230936,2.3,0.05,Privada_sensible,na,117.0,34,False,VITAMIN,Q1 cold-start
R_33m7KkdGBd1FBPD,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,38.0,28,False,ABIS_BOOK,Q1 cold-start
R_33wIkzVNIsCTsW7,2,2,2,2,1.0,0.8682644814798697,3.0,1.0,Privada_sensible,na,103.0,78,False,ABIS_BOOK,Q1 cold-start
R_33xxVtjHgiJnNli,12,5,5,4,0.4166666666666667,0.3355327645862877,3.0,0.4166666666666667,No_privada,na,147.0,76,False,BRA,Q1 cold-start
R_33yyu45asYf9lJ3,3,2,2,2,0.6666666666666666,0.8723583241322141,3.0,1.0,No_privada,na,34.0,22,False,ABIS_BOOK,Q1 cold-start
R_39HhVszlqdawZPP,9,8,7,7,0.8888888888888888,0.3858168550845973,2.888888888888889,0.2222222222222222,Privada_sensible,na,683.0,261,False,NAN,Q3
R_39P0jt8uXhs48lb,6,4,4,5,0.6666666666666666,0.4446760750481165,2.3333333333333335,0.16666666666666666,Privada_sensible,na,125.0,76,False,NAN,Q1 cold-start
R_3C9mWQweEu6HA2J,20,13,8,5,0.65,0.4495945506897234,2.75,0.1,Privada_sensible,na,359.0,155,False,NAN,Q2
R_3CBjLbyUvLMsiJP,14,6,5,6,0.42857142857142855,0.29111837924053807,2.4285714285714284,0.21428571428571427,Privada_sensible,na,281.0,134,False,SYRINGE,Q2
R_3CH1YiBOUKEpwDw,20,9,7,4,0.45,0.47419793942574123,2.6,0.8,Privada_sensible,na,225.0,96,False,GIFT_CARD,Q2
R_3CIrjNnjZFOVvWu,14,8,4,3,0.5714285714285714,0.5168020878534972,2.142857142857143,0.21428571428571427,Privada_sensible,na,646.0,163,False,HERBAL_SUPPLEMENT,Q3
R_3CKmnc9zwNPauw5,20,16,11,7,0.8,0.6326115214639237,2.8,0.45,Privada_sensible,na,479.0,241,False,NAN,Q3
R_3COt7hTo2LLI6He,20,9,8,5,0.45,0.3396231749250356,3.0,0.05,No_privada,na,102.0,60,False,ELECTRONIC_CABLE,Q1 cold-start
R_3CPK4Ao6WTnMD7n,20,15,11,9,0.75,0.6866680277380061,2.55,0.95,Privada_sensible,na,210.0,109,False,MEAL_REPLACEMENT_BEVERAGE,Q2
R_3CUfonTy5lAHkv2,4,3,3,2,0.75,0.5676174691148482,2.25,0.5,Privada_sensible,na,337.0,148,False,NAN,Q2
R_3CVMAH13SNAWjLZ,6,4,4,3,0.6666666666666666,0.5579246148810507,2.3333333333333335,0.3333333333333333,Privada_sensible,na,338.0,161,False,PET_FOOD,Q2
R_3CZ8DrIEalrYlgu,12,6,4,4,0.5,0.28260249980205016,3.0,0.08333333333333333,No_privada,na,197.0,89,False,ABIS_BOOK,Q2
R_3D0FIkesMnTGsnm,20,12,9,5,0.6,0.45238606344201077,1.85,0.2,Privada_sensible,na,879.0,309,False,PET_FOOD,Q4 historial rico
R_3D624pTJqKkE6ko,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,treated,411.0,173,False,ABIS_MUSIC,Q3
R_3D7xJuXSy25PXbg,4,2,2,2,0.5,0.6609088351414697,2.5,1.0,Privada_sensible,na,567.0,139,False,ABIS_BOOK,Q3
R_3D8fwycJF7eksBo,5,4,4,4,0.8,0.6553616447321419,2.8,0.6,Privada_sensible,na,543.0,218,False,SHIRT,Q3
R_3D8iU1uWpKiBsrI,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,162.0,67,False,ABIS_BOOK,Q1 cold-start
R_3Dbw2bzDMkmC4Kt,20,14,9,6,0.7,0.5702511131928937,3.0,0.8,No_privada,na,452.0,192,False,MEDICATION,Q3
